id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments
1536245493658857472,Vijayafourth,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-13T07:14:02.000Z,"Yes, I agree. One ( true) comment sets the country on fire,, but demolition of encroachment is overreaction.  Very strange.",1,0,0
1535953701298270210,RishiTi58397091,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:54:33.000Z,Peaceful protest is fundamental right but pelting stones and destroying public and private property is crime. Constitution is above all religions.,1,0,1
1536060956488323072,pulkitmrt,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T19:00:45.000Z,,1,0,0
1536060849080528896,pulkitmrt,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T19:00:19.000Z,,1,0,0
1535969579909795841,Esa_Faraz,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T12:57:39.000Z,"#StandWithAfreenFathima
#StopBulldozingMuslimHouses
#IndianMuslimsUnderAttack 
@OIC_OCI
 @Abdulla_Alamadi
 @ajmubasher
 @Mufti_Yasir
 @AJEnglish
 @AIMPLB_Official
 @MJALSHRIKA
 @steve_hanke",1,0,0
1536011851313475585,raaghu81,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T15:45:37.000Z,What was the insult....? And r ubtelling stone pelting is a peaceful protest ??,1,0,0
1535994120799649792,IshikaRathore45,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T14:35:10.000Z,Stop doing violence first,1,0,0
1535965500798554113,Iamsachinsky,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T12:41:26.000Z,Now India is only the country when we can't speak the truth and can't digest the truth too.,1,0,0
1535944962336227328,IntelleCosmos,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:19:50.000Z,"Why you pissful made illegal construction ? You stone pelters breed make home from same stone , every single day Muslim make fun of other religion and customs , curse to humanity",1,0,0
1536179561121333248,Jit_indian,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-13T02:52:02.000Z,"Protesting ? They were rioting and pelting stones and demanding sir tan se juda , all learned from same book which nupoor quoted",1,0,0
1535966367668912130,chouhaan,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T12:44:53.000Z,What is pbuh,1,0,2
